,girlname,girlfreq
51,Allison/Alison/Allyson/Alyson/Alisson/Ellison,0.003173
52,Gianna/Jane/Jenna/Giana/Jana,0.0031550000000000003
53,Gabriella/Gabrielle/Gabriela,0.003117
54,Eleanor,0.003084
55,Addison/Addyson,0.003064
56,Charlie/Charlee/Carly/Charli/Charley/Karla/Karlee,0.0030050000000000003
57,Hazel/Azalea,0.002992
58,Paisley/Paislee,0.0028829999999999997
59,Savannah/Savanna,0.002849
60,Caroline/Carolina/Carolyn,0.0028059999999999995
61,Everly/Everlee/Waverly,0.002789
62,Skylar/Skyler,0.0027840000000000005
63,Stella,0.002774
64,Violet/Violeta,0.002745
65,Kinsley/Kensley/Kinslee,0.002713
66,Brielle/Briella/Brylee/Braylee,0.0026790000000000004
67,Vivian/Vivienne/Viviana,0.002663
68,Aurora,0.002592
69,Kiara/Keira/Kira/Kara/Kyra/Kairi/Kiera/Cara,0.002582
70,Ariel/Ariella/Arielle/Yareli/Arely,0.002532
71,Lena/Lana/Lainey/Liana/Laney/Lina/Leanna/Lyanna,0.0025310000000000003
72,Audrey,0.002525
73,Kennedy/Kennedi,0.002517
74,Cora/Kora/Kori,0.002465
75,Maya/Maia,0.0024360000000000002
76,Amaya/Amiyah/Amaia/Amiya/Amayah,0.002417
77,Nova/Novah,0.002379
78,Makayla/Michelle/Mikayla/Michaela/Mikaela,0.002355
79,Genesis/Jenesis,0.002351
80,Jade/Jada/Jayda/Jayde,0.002349
81,Peyton/Payton,0.002334
82,Katherine/Catherine,0.002255
83,Reagan/Raegan,0.00219
84,Valeria/Valerie/Valery,0.002185
85,Haven/Heaven/Aviana/Avianna/Ivanna,0.0021500000000000004
86,Kehlani/Kailani/Kaylani/Kalani/Kaylin/Kaelyn/Kailyn/Keilani,0.0021430000000000004
87,Hadley/Adley/Hadlee/Whitley,0.002137
88,Raelynn/Raelyn/Rylan,0.002131
89,Samantha,0.002111
90,Ryan/Wren/Reyna/Reina/Rayna/Ryann/Raina/Rayne,0.002111
91,Brianna/Brynn/Briana,0.0021079999999999996
92,Willow,0.002102
93,Mackenzie/Makenzie,0.002078
94,Naomi,0.00207
95,Alexa/Alexia,0.001979
96,Quinn/Queen,0.001973
97,Alexandra/Alexandria,0.001928
98,Ruby,0.001924
99,Juliette/Juliet/Julieta,0.00191
100,Serenity,0.001905
101,Julia/Julie,0.001899
102,Autumn,0.0018800000000000002
103,Valentina,0.00185
104,Rose/Rosie/Rosa,0.001828
105,Nevaeh,0.00182
106,Sadie,0.001759
107,Diana/Danna/Tiana/Dana/Dani,0.0017540000000000001
108,Piper,0.001734
109,Daniela/Daniella/Danielle,0.0017330000000000002
110,Juliana/Julianna,0.001731
111,Lydia,0.001725
112,Journee/Journey/Journi,0.001705
113,Jasmine/Jazmin/Jazmine,0.001683
114,Ada/Heidi/Hattie/Etta,0.001672
115,Josephine,0.001638
116,Daisy/Tessa,0.001634
117,Faith/Veda/Vada,0.001627
118,Delilah,0.001615
119,Annabelle/Annabella/Annabel,0.0014990000000000001
120,Aniyah/Anaya/Anahi/Aniya,0.0014889999999999999
121,Maci/Maisie/Macie/Macy,0.0014210000000000002
122,Jordyn/Jordan,0.001389
123,Ximena,0.0013859999999999999
124,Taylor,0.001342
125,Catalina/Katelyn/Katalina,0.001326
126,Gemma/Jemma/Jamie,0.001323
127,Brynlee/Brinley,0.001303
128,Mariana/Maren/Marina/Marianna,0.001296
129,Talia/Dahlia/Thalia/Della,0.001294
130,Adriana/Adrianna/Adrienne,0.001288
131,Margaret,0.0012519999999999999
132,Cecilia/Cecelia,0.0012490000000000001
133,Nyla/Nylah/Nala,0.0012200000000000002
134,Selena/Celine/Selene,0.001215
135,Remi/Remy,0.001206
136,Miriam/Mariam/Maryam,0.001188
137,Andrea,0.001167
138,Sloane/Sloan,0.00116
139,Melody,0.0011539999999999999
140,Lauren/Lauryn,0.001153
141,Ember/Amber,0.0011459999999999999
142,Iris,0.001142
143,Jayla/Jaylah/Jaylee,0.001132
144,Angela/Angel,0.00113
145,Sienna/Siena,0.001128
146,Amina/Imani/Amani,0.001128
147,Delaney/Dylan,0.0011250000000000001
148,Marley/Marlee,0.0011159999999999998
149,Joanna/Johanna,0.001097
150,Harmony/Harmoni,0.001095
151,Makenna/Megan/Meghan,0.001059
152,Emerson,0.001048
153,Jayleen/Jillian/Jaelyn/Jaelynn/Jaylene,0.0010470000000000002
154,Ryleigh,0.001037
155,Gracelyn/Gracelynn,0.0010279999999999998
156,Emersyn,0.0010220000000000001
157,Anastasia,0.001018
158,Harley/Harlee,0.00101
159,Kate/Katie,0.001009
160,Rebecca/Rebekah,0.0010040000000000001
161,Esther,0.000992
162,Jocelyn/Joselyn,0.000992
163,Kaia/Chaya/Kaiya,0.0009780000000000001
164,Molly,0.0009699999999999999
165,Reese,0.0009689999999999999
166,Rosalie/Rosalee,0.000965
167,Kinley/Kynlee/Kenley,0.0009519999999999999
168,Parker,0.00095
169,Sydney,0.000947
170,Finley,0.000947
171,Morgan,0.000947
172,Melissa/Malaysia,0.0009400000000000001
173,Eloise,0.0009390000000000001
174,Trinity,0.000925
175,Kenna/Chana/Kenia/Kiana/Gwen,0.000925
176,Kimberly,0.000919
177,Genevieve,0.000917
178,Arabella,0.0009130000000000001
179,Shelby/Sylvia/Sylvie,0.0009000000000000001
180,Teagan,0.000891
181,Alexis,0.0008880000000000001
182,London,0.000884
183,Daleyza/Dallas,0.0008629999999999999
184,Londyn,0.0008560000000000001
185,Emmalyn/Emmeline/Emmalynn/Emmaline,0.0008500000000000001
186,Josie,0.000848
187,Samara/Samira,0.0008420000000000001
188,Everleigh,0.000837
189,Rachel,0.0008359999999999999
190,Ainsley/Ensley/Ansley,0.000835
191,Cadence/Kaydence/Kadence,0.000833
192,Sage/Saige,0.000829
193,Summer,0.000828
194,Brooke,0.000822
195,Selah/Zaylee/Celia,0.0008170000000000001
196,Mckenzie,0.000816
197,Presley,0.000805
198,Elsie/Elsa,0.000802
199,Rowan,0.000784
200,Paige,0.000782
201,Camryn/Kamryn,0.0007800000000000001
202,Sawyer,0.0007700000000000001
203,Nicole,0.000767
204,Fiona,0.000763
205,Georgia,0.000762
206,Kelsey/Chelsea,0.0007570000000000001
207,Ariyah/Ariya,0.000752
208,Winter/Wynter,0.0007490000000000001
209,Ashlynn/Ashlyn/Aislinn,0.000749
210,Alivia,0.0007440000000000001
211,Noelle,0.000743
212,Vanessa,0.000742
213,Cassidy/Kassidy,0.000741
214,Angelina,0.000737
215,Lola,0.000732
216,June,0.000727
217,River,0.0007160000000000001
218,Dakota,0.000708
219,Blakely,0.0007059999999999999
220,Lexi/Lexie,0.000688
221,Hope,0.000685
222,Vera,0.000681
223,Mckenna,0.000679
224,Ruth,0.000668
225,Braelynn/Braelyn,0.0006670000000000001
226,Freya,0.000667
227,Aspen,0.000662
228,Kendall,0.000655
229,Oaklyn/Oaklynn,0.00065
230,Thea,0.000647
231,Lorelei/Lorelai,0.000646
232,Emory/Amora,0.000645
233,Destiny,0.000644
234,Evangeline,0.000642
235,Blake,0.00064
236,Juniper,0.0006349999999999999
237,Ophelia/Opal,0.000628
238,Kayleigh/Kyleigh,0.0006169999999999999
239,Zuri,0.000608
240,Maggie,0.000608
241,Lucille,0.000604
242,Leia,0.000603
243,Maliyah/Malaya,0.000603
244,Adelaide,0.000602
245,Oakley/Oaklee,0.0006
246,Giselle,0.000598
247,Kaitlyn/Kathleen,0.0005939999999999999
248,Frances/Princess,0.0005870000000000001
249,Logan,0.000582
250,Jessica,0.000573
251,Skye/Sky,0.00057
252,Elliott/Elliot,0.00057
253,Blair/Blaire,0.000565
254,Magnolia,0.0005639999999999999
255,Stephanie,0.000556
256,Nina,0.000553
257,Phoebe,0.000551
258,Lyric,0.000545
259,Alessandra,0.000545
260,Christina/Christine,0.000544
261,Paris,0.00053
262,Karina/Karen,0.000527
263,Maeve,0.000525
264,Jazlyn/Jazlynn,0.000524
265,Carter/Karter,0.0005219999999999999
266,Jacqueline,0.000509
267,Laura,0.0005059999999999999
268,Cataleya/Kataleya,0.000504
269,Fatima,0.000496
270,Jennifer,0.000496
271,Luciana,0.000489
272,Phoenix,0.000484
273,Felicity,0.00048300000000000003
274,Andi/India/Wendy,0.000482
275,Joy,0.000482
276,Kenzie,0.000478
277,Veronica,0.00047699999999999994
278,Margot,0.000475
279,Remington,0.00046699999999999997
280,Saylor,0.00046699999999999997
281,Harlow,0.000465
282,Miranda,0.000465
283,Livia/Liv,0.000464
284,Amanda,0.00045700000000000005
285,Royalty,0.000453
286,Gwendolyn,0.000452
287,Beatrice/Patricia,0.000449
288,Esmeralda,0.00044699999999999997
289,Miracle,0.00044400000000000006
290,Tiffany/Davina,0.000438
291,Daphne,0.000437
292,Gia,0.000433
293,Anika/Annika,0.000429
294,Lyra/Lara,0.00042599999999999995
295,Zariyah/Sariyah,0.00042500000000000003
296,Serena,0.000421
297,Nadia,0.00042
298,Demi,0.00041900000000000005
299,Roselyn/Rosalyn,0.000414
300,Bianca,0.000414
301,Jessie/Jaycee,0.000412
302,Lacey/Lisa,0.00040899999999999997
303,Regina,0.000407
304,Nayeli,0.000405
305,Raven,0.000405
306,Pearl/Perla,0.00040300000000000004
307,Tatum,0.0004
308,Sabrina,0.000396
309,Annalise,0.000395
310,Octavia,0.000394
311,Yaretzi,0.000392
312,Lennon,0.000392
313,Carmen,0.000392
314,Mabel,0.000391
315,Louisa/Louise,0.00039
316,Celeste,0.000389
317,Mckinley,0.000388
318,Jimena,0.000386
319,Leighton,0.00038500000000000003
320,Kathryn,0.000375
321,Rosemary,0.00037400000000000004
322,Aubriella/Aubrielle,0.000374
323,Estella/Estelle,0.000373
324,Jolene,0.000373
325,Alondra,0.00037200000000000004
326,Charleigh,0.000368
327,Elora/Alora,0.000367
328,Cheyenne,0.000363
329,Penny/Vienna,0.000363
330,Francesca,0.000362
331,Antonella,0.00035800000000000003
332,Nia,0.000354
333,April,0.000354
334,Bethany,0.000352
335,Analia/Annalee,0.000348
336,Matilda,0.000344
337,Tenley/Tinley,0.000343
338,Fernanda,0.00033999999999999997
339,Dayana,0.000337
340,Kendra,0.000337
341,Zaniyah/Saniyah,0.000333
342,Cameron,0.000332
343,Renata,0.000331
344,Adalee/Adele,0.00033
345,Leona,0.00032900000000000003
346,Holly,0.00032900000000000003
347,Alejandra,0.000328
348,Bristol,0.000328
349,Collins,0.000327
350,Meadow,0.00032599999999999996
351,Edith,0.000324
352,Leslie,0.000323
353,Lilith,0.000323
354,Meredith,0.000322
355,Aisha,0.000322
356,Erika/Erica,0.000321
357,Emberly,0.000319
358,Azariah/Azaria,0.00031899999999999995
359,Reign,0.000317
360,Colette,0.000317
361,Kaliyah,0.000317
362,Sutton,0.000315
363,Virginia,0.00031299999999999996
364,Angelica,0.000304
365,Justice,0.000304
366,Khaleesi,0.000303
367,Karsyn,0.000302
368,Mallory,0.000301
369,Skyla,0.000299
370,Esme,0.000299
371,Shiloh,0.000297
372,Henley,0.000296
373,Sasha,0.00029
374,Itzel,0.000288
375,Priscilla,0.000288
376,Rory,0.00028700000000000004
377,Liberty,0.00028700000000000004
378,Janelle,0.00028399999999999996
379,Gloria,0.00028199999999999997
380,Greta,0.00028
381,Dorothy,0.00028
382,Poppy,0.000278
383,Coraline,0.000275
384,Kimber,0.00027400000000000005
385,Monroe,0.000271
386,Jaliyah,0.000269
387,Marilyn,0.000268
388,Monica,0.000268
389,Laurel,0.00026000000000000003
390,Dream,0.00026000000000000003
391,Mina,0.000258
392,Ivory,0.00025
393,Nola,0.000248
394,Alma,0.000246
395,Lennox,0.000245
396,Aurelia,0.000244
397,Noa,0.00024300000000000002
398,Madisyn,0.000242
399,Janiyah,0.000242
400,Cassandra,0.00023999999999999998
401,Astrid,0.00023999999999999998
402,Romina,0.000239
403,Stevie,0.000239
404,Zelda,0.00023799999999999998
405,Giuliana,0.000233
406,Palmer,0.00023199999999999997
407,Clementine,0.00022999999999999998
408,Briar,0.00022799999999999999
409,Galilea,0.000227
410,Bonnie,0.000226
411,Frida,0.000225
412,Cynthia,0.000225
413,Tatiana,0.00022400000000000002
414,Joelle,0.00022400000000000002
415,Nalani,0.000223
416,Jolie,0.000223
417,Armani,0.000223
418,Faye,0.00022200000000000003
419,Julissa,0.00022
420,Noemi,0.00021600000000000002
421,Angie,0.000215
422,Crystal,0.00021400000000000002
423,Bridget,0.000213
424,Xiomara,0.00021099999999999998
425,Linda,0.00021099999999999998
426,Mercy,0.00020899999999999998
427,Hadassah,0.000207
428,Simone,0.000206
429,Clarissa,0.0002
430,Aya,0.000198
431,Itzayana,0.000194
432,Rhea,0.000193
433,Bria,0.000193
434,Addisyn,0.00019099999999999998
435,Chanel,0.00019099999999999998
436,Tinsley,0.00019099999999999998
437,Paisleigh,0.00018999999999999998
438,Landry,0.00018999999999999998
439,Deborah,0.000188
440,Novalee,0.000188
441,Legacy,0.00018600000000000002
442,Dior,0.000185
443,Corinne,0.000185
444,Paula,0.000185
445,Martha,0.000185
446,Belen,0.000185
447,Teresa,0.000185
448,Salma,0.000184
449,Royal,0.000183
450,Frankie,0.000181
451,Calliope,0.000181
452,Natasha,0.00018
453,Tori,0.000177
454,Hunter,0.000177
455,Saoirse,0.000176
456,Lindsey,0.000175
457,Dalary,0.000175
458,Ramona,0.000175
459,Nancy,0.000174
460,Giovanna,0.000174
461,Holland,0.000174
462,Maxine,0.000173
463,Judith,0.000172
464,Anais,0.000172
465,Kai,0.000171
466,Amaris,0.00016999999999999999
467,Treasure,0.000169
468,Sunny,0.000168
469,Jewel,0.000168
470,Rivka,0.000168
471,Claudia,0.000167
472,Harleigh,0.000166
473,Estrella,0.000166
474,Zhavia,0.000166
475,Brittany,0.000165
476,Marissa,0.000165
477,Mavis,0.000165
478,Kamiyah,0.000164
479,Jurnee,0.000164
480,Arlette,0.00016299999999999998
481,Bexley,0.00016
482,Guadalupe,0.00016
483,Whitney,0.00016
484,Promise,0.00015900000000000002
485,Brynleigh,0.00015900000000000002
486,August,0.00015900000000000002
487,Paloma,0.00015900000000000002
488,Casey,0.00015800000000000002
489,Paulina,0.00015800000000000002
490,Dulce,0.000157
491,Ariadne,0.000155
492,Barbara,0.000154
493,Yamileth,0.000154
494,Raquel,0.000154
495,Marisol,0.000153
496,Marleigh,0.000153
497,Heavenly,0.000153
498,Berkley,0.000152
499,Zainab,0.000151
500,Joyce,0.000151
501,Egypt,0.000151
502,Hadleigh,0.00015
503,Luella,0.00015
504,Zola,0.000149
505,Ezra,0.000148
506,Paola,0.000148
507,Bellamy,0.000148
508,Arden,0.000147
509,Robin,0.000146
510,Sandra,0.000146
511,Florence,0.000146
512,Margo,0.000146
513,Scout,0.000146
514,Naya,0.000146
515,Taliyah,0.000145
516,Jayden,0.000145
517,Janessa,0.000145
518,Micah,0.000145
519,Zora,0.000145
520,Giavanna,0.000143
521,Ingrid,0.000143
522,Esperanza,0.00014199999999999998
523,Aiyana,0.00014099999999999998
524,Austyn,0.00014099999999999998
525,Kimora,0.00014
